estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SGDClassifier,0.5812960807140084,0.6037547413590653,0.6229143492769744,0.017149983114027982,,600,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.5966850828729282,0.602579428555867,0.6099893730074389,0.00553617278851383,,300,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.5766215253029223,0.6024193790061241,0.6237897648686029,0.019509186887922584,,200,l2,,0.1,squared_hinge,,,,,
SGDClassifier,0.5247252747252747,0.6022750718758336,0.7164948453608248,0.08247184339199921,,600,l2,,0.8,perceptron,,,,,
SGDClassifier,0.5793473401877515,0.6016815744084293,0.6325660699062234,0.022551992138791305,,200,l2,,0.7,perceptron,,,,,
SGDClassifier,0.5934147243803181,0.6015294682033893,0.6141248720573184,0.00902901950877969,,100,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.5695309256953092,0.6005948890097677,0.6174542945843394,0.021992262531139575,,500,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.5772073123298328,0.5999703003708969,0.6129032258064516,0.016145632182394135,,300,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.5265470523617722,0.5993841919307044,0.6515151515151514,0.05307740177429322,,400,l2,,0.4,squared_hinge,,,,,
SGDClassifier,0.5506190823015294,0.5968777707829537,0.6412926391382406,0.03704027746339773,,100,elasticnet,,0.8,squared_hinge,,,,,
SGDClassifier,0.39458615304528893,0.5958159219121169,0.7240818979525512,0.14407092645801828,,300,l2,,0.3,perceptron,,,,,
SGDClassifier,0.5789663895916154,0.5958077086541663,0.6234132581100141,0.01967710212815795,,600,l2,,0.3,squared_hinge,,,,,
SGDClassifier,0.5916002896451847,0.595700929922306,0.6023247622402255,0.004727822026155719,,500,elasticnet,,0.2,squared_hinge,,,,,
SGDClassifier,0.5490036600244002,0.5946154831824128,0.6281323087203475,0.033417086315076706,,500,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.5288190245868601,0.591565571467618,0.6282007511095937,0.044576036282355125,,600,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.5372262773722627,0.5912103787668409,0.6512118018967333,0.04672851428503006,,100,l2,,0.2,squared_hinge,,,,,
SGDClassifier,0.5576504713560552,0.5907078055382039,0.6254367575122292,0.02769886733235693,,600,elasticnet,,0.4,squared_hinge,,,,,
SGDClassifier,0.5581224789145581,0.5901369311474559,0.6151685393258427,0.023806628424722354,,600,elasticnet,,0.2,squared_hinge,,,,,
SGDClassifier,0.545991872922054,0.5892669547935738,0.6147914475990185,0.030764242534445808,,100,elasticnet,,0.5,squared_hinge,,,,,
SGDClassifier,0.5741728922091782,0.5891969892237853,0.603988603988604,0.012173323381498227,,100,elasticnet,,0.6,squared_hinge,,,,,
SGDClassifier,0.5390365448504983,0.5881903011123565,0.6197884256378345,0.035226568731764454,,700,elasticnet,,0.8,modified_huber,,,,,
SGDClassifier,0.5573890722405573,0.5880358122366891,0.62671836446951,0.02886830325194482,,400,elasticnet,,0.5,squared_hinge,,,,,
SGDClassifier,0.5429930479326748,0.587341451431825,0.6284745762711865,0.034971668861303686,,100,l2,,0.3,squared_hinge,,,,,
SGDClassifier,0.5722585330428468,0.5872087869652104,0.6004910557699052,0.011586068232955214,,600,elasticnet,,0.3,squared_hinge,,,,,
SGDClassifier,0.5399924896733008,0.5866882620094365,0.64568030779993,0.04401422104078122,,100,elasticnet,,0.4,squared_hinge,,,,,
SGDClassifier,0.5757575757575758,0.5865412130395872,0.60056258790436,0.01038217592452399,,200,elasticnet,,0.3,squared_hinge,,,,,
SGDClassifier,0.5422089996281146,0.5861740147539645,0.626195732155997,0.03440062991556511,,200,l2,,0.8,squared_hinge,,,,,
SGDClassifier,0.5527272727272727,0.5830185381467238,0.6123439667128987,0.024347993497949718,,600,elasticnet,,0.1,perceptron,,,,,
SGDClassifier,0.5544905928292511,0.5827084031353429,0.600701754385965,0.02020350687938297,,200,l2,,0.2,squared_hinge,,,,,
SGDClassifier,0.5461818181818182,0.5826514663524677,0.6403190717911531,0.04125102563193767,,300,elasticnet,,0.9,squared_hinge,,,,,
SGDClassifier,0.534814814814815,0.5815004469275662,0.6295283663704716,0.03867829290897783,,300,elasticnet,,0.3,squared_hinge,,,,,
SGDClassifier,0.5365853658536586,0.5813247782680891,0.6191536748329621,0.034060708877979205,,600,elasticnet,,0.9,squared_hinge,,,,,
SGDClassifier,0.47082699137493655,0.5812973351004241,0.6570451955943791,0.07988968655590684,,400,l2,,1.0,perceptron,,,,,
SGDClassifier,0.4787961696306429,0.5797951421054796,0.6415889256695757,0.07200997839574273,,200,elasticnet,,0.8,modified_huber,,,,,
SGDClassifier,0.5535714285714286,0.5796583524679964,0.6165413533834586,0.0268169015977686,,100,l2,,0.1,squared_hinge,,,,,
SGDClassifier,0.5661186561829877,0.5792444820333749,0.5945563803464121,0.011712108364358674,,600,elasticnet,,0.8,squared_hinge,,,,,
SGDClassifier,0.5561877667140825,0.5791671155207662,0.6022727272727272,0.01881431820310391,,500,l2,,0.6,squared_hinge,,,,,
SGDClassifier,0.5263935031376892,0.5791364850495938,0.6253066947073257,0.04064772128054921,,500,elasticnet,,0.4,squared_hinge,,,,,
SGDClassifier,0.5080750763858577,0.5786717156171778,0.6155447605829285,0.049935918021641046,,700,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.5528156054471843,0.5780026420470791,0.6116983791402396,0.024780284468503947,,400,elasticnet,,0.6,squared_hinge,,,,,
SGDClassifier,0.56873413130214,0.5779653209222516,0.5920169551395267,0.010097854096999552,,700,elasticnet,,0.8,squared_hinge,,,,,
SGDClassifier,0.5196908354803091,0.5773772140873173,0.6524408067816428,0.05557046216113722,,300,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.5393013100436681,0.5772836135560403,0.5993532159540065,0.026974906776896075,,400,l2,,0.2,squared_hinge,,,,,
SGDClassifier,0.4664476771468794,0.5770434498112021,0.6649587247366923,0.08261340785878173,,500,elasticnet,,0.8,modified_huber,,,,,
SGDClassifier,0.5607142857142857,0.5770169311322481,0.5971830985915493,0.015136901490334803,,200,elasticnet,,0.6,squared_hinge,,,,,
SGDClassifier,0.5140257771038667,0.5748961526085857,0.664469036967271,0.06468471803275723,,500,elasticnet,,0.1,perceptron,,,,,
SGDClassifier,0.537002603198215,0.5741760514287458,0.5977093772369362,0.02659408215273236,,700,l2,,0.2,squared_hinge,,,,,
SGDClassifier,0.5267459138187223,0.5739785607279847,0.6207366984993179,0.03837304410138282,,200,l2,,0.3,squared_hinge,,,,,
SGDClassifier,0.5605234460196292,0.5737444349467723,0.5918958031837915,0.013273725390494382,,500,l2,,0.1,squared_hinge,,,,,
SGDClassifier,0.5372262773722627,0.5730774749094714,0.594059405940594,0.025473155026915117,,300,elasticnet,,0.4,squared_hinge,,,,,
SGDClassifier,0.5514254781667268,0.5722277951613757,0.5911504424778762,0.016272022327802102,,200,elasticnet,,0.8,squared_hinge,,,,,
SGDClassifier,0.5436752446538601,0.5719496999554915,0.5982425307557118,0.022321026034941113,,500,l2,,0.5,squared_hinge,,,,,
SGDClassifier,0.5201869953251169,0.5714172775833887,0.6316133246244285,0.04592926023705441,,500,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.5575221238938054,0.5707774371858957,0.5894063277639531,0.013559919216683683,,500,elasticnet,,0.6,squared_hinge,,,,,
SGDClassifier,0.5478166726813425,0.570624547888355,0.6015569709837225,0.022679081759774827,,200,elasticnet,,0.9,squared_hinge,,,,,
SGDClassifier,0.5450597176981542,0.5704725684505672,0.6104734576757531,0.02862804562343901,,200,elasticnet,,0.2,squared_hinge,,,,,
SGDClassifier,0.5350781533987641,0.5698951963133672,0.5906555090655509,0.024771009438083493,,700,l2,,0.3,squared_hinge,,,,,
SGDClassifier,0.5302974660301139,0.5696661422812953,0.6180135279458882,0.03636839100602654,,600,l2,,0.5,squared_hinge,,,,,
SGDClassifier,0.5340123681338669,0.5695636501779467,0.5976436986790432,0.02650913119068879,,200,elasticnet,,0.7,squared_hinge,,,,,
SGDClassifier,0.5426074289876184,0.5693769050408096,0.5895627644569816,0.019726612959443685,,500,elasticnet,,0.8,squared_hinge,,,,,
SGDClassifier,0.5262771040058802,0.5693687590679731,0.6060393258426966,0.03287781206408582,,700,elasticnet,,0.5,squared_hinge,,,,,
SGDClassifier,0.5512212905577833,0.5689928888658132,0.5906328208795137,0.016320542981551195,,500,elasticnet,,1.0,squared_hinge,,,,,
SGDClassifier,0.522962962962963,0.5686954147882557,0.6022487702037947,0.03349435374781983,,300,l2,,0.3,squared_hinge,,,,,
SGDClassifier,0.5390279823269514,0.5681372459001321,0.584926072845294,0.020664035542237242,,500,l2,,0.2,squared_hinge,,,,,
SGDClassifier,0.5297377170299223,0.5681325675711767,0.6062992125984251,0.03125651621917084,,700,elasticnet,,0.4,squared_hinge,,,,,
SGDClassifier,0.5331412103746397,0.5679978925042181,0.5924875974486179,0.025312764588274726,,400,elasticnet,,0.7,squared_hinge,,,,,
SVC,0.5614035087719298,0.5665884179047128,0.5704250087811732,0.0038044129809511056,1,,,,,,sigmoid,,,,
SGDClassifier,0.5332175423360833,0.5659674973004507,0.6070441988950276,0.030709334484820248,,300,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.5250936329588015,0.5656909361154391,0.6003454231433505,0.03100748059366461,,700,l2,,0.5,squared_hinge,,,,,
SGDClassifier,0.48284845853234903,0.565101624061192,0.6067104808024906,0.05816310410002327,,300,elasticnet,,0.2,log,,,,,
SGDClassifier,0.5013599274705349,0.5649788885978655,0.6059095763616945,0.045597701564727415,,400,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.4691882702932427,0.5649076673327936,0.6206664422753283,0.06799042891242846,,700,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.4437357630979499,0.5646240350653065,0.628514720476348,0.08552722540179997,,200,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.520415738678545,0.5644771580798423,0.62347614071752,0.0433797934042217,,500,l2,,0.4,squared_hinge,,,,,
SGDClassifier,0.534351145038168,0.564446001858501,0.5923320436158986,0.023722075484759728,,700,elasticnet,,0.7,squared_hinge,,,,,
SGDClassifier,0.5283159463487331,0.5637433648793846,0.5951629863301787,0.02743694002186628,,200,l2,,0.5,squared_hinge,,,,,
SGDClassifier,0.5391555395164201,0.5631754409745191,0.5901988636363636,0.0209462978275305,,400,elasticnet,,0.8,squared_hinge,,,,,
SGDClassifier,0.5349500713266762,0.5629791266143015,0.5777777777777777,0.019829873170407235,,100,elasticnet,,1.0,squared_hinge,,,,,
SGDClassifier,0.533140166606302,0.5628906628431624,0.5856432125088841,0.021998043843662447,,600,elasticnet,,0.5,squared_hinge,,,,,
SGDClassifier,0.5508196721311476,0.5617180033979047,0.5733235077376566,0.00920075085948869,,400,elasticnet,,0.2,squared_hinge,,,,,
SGDClassifier,0.5126475548060708,0.5614239525619286,0.5958549222797928,0.03545146898387228,,300,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.5296938399114718,0.5612850056218779,0.6177180282661151,0.03999919020692074,,500,l2,,0.3,squared_hinge,,,,,
SGDClassifier,0.5394548063127691,0.5597547194366403,0.5814373420007223,0.017167163224105126,,400,l2,,0.9,squared_hinge,,,,,
SGDClassifier,0.5453890489913544,0.559195883017407,0.5774748923959827,0.013475300888028884,,600,l2,,0.8,squared_hinge,,,,,
SGDClassifier,0.5351506456241033,0.5591320666249691,0.5945753033547466,0.025578016621748616,,400,l2,,0.7,squared_hinge,,,,,
SGDClassifier,0.551140544518028,0.5588711889164301,0.56873413130214,0.007339100535829902,,200,elasticnet,,0.4,squared_hinge,,,,,
SGDClassifier,0.5340014316392269,0.5587497797474997,0.5713271823988644,0.01750051146736239,,600,l2,,0.4,squared_hinge,,,,,
SGDClassifier,0.5271204950855478,0.5587136077400223,0.5916784203102962,0.026373504353489605,,100,l2,,0.6,squared_hinge,,,,,
SGDClassifier,0.5305821665438468,0.5586240596558313,0.6008374040474529,0.030381706367487795,,600,l2,,0.2,squared_hinge,,,,,
SGDClassifier,0.5423487544483986,0.5581053234640225,0.5800214822771214,0.015984659632892282,,300,l2,,0.8,squared_hinge,,,,,
SGDClassifier,0.5387900355871886,0.5579735296129159,0.5886981402002861,0.02194846623548054,,200,l2,,0.9,squared_hinge,,,,,
SGDClassifier,0.5382374362709396,0.5577767135577648,0.5841088045812456,0.019333086432514433,,300,l2,,0.9,squared_hinge,,,,,
SGDClassifier,0.5442811043384725,0.5574051575967446,0.5651857246904589,0.00933328885614225,,100,elasticnet,,0.9,squared_hinge,,,,,
SGDClassifier,0.5433526011560694,0.5560329345688301,0.5673454805287603,0.009842685847376369,,100,l2,,0.5,squared_hinge,,,,,
SGDClassifier,0.5334302325581396,0.5558821889113771,0.5902802412202909,0.024698350520609532,,400,l2,,0.8,squared_hinge,,,,,
SGDClassifier,0.536333456289192,0.5554324241418787,0.5905567300916139,0.024868312518901658,,600,l2,,0.6,squared_hinge,,,,,
SGDClassifier,0.5271317829457365,0.5553764470317137,0.6089126559714795,0.037875009166393324,,500,elasticnet,,0.5,squared_hinge,,,,,
SGDClassifier,0.5285087719298246,0.5552671351341805,0.5805991440798858,0.021289709290896786,,400,elasticnet,,0.4,squared_hinge,,,,,
SGDClassifier,0.5420289855072463,0.5552259714094423,0.5740415054519873,0.013659585662509993,,300,elasticnet,,0.6,squared_hinge,,,,,
SGDClassifier,0.5382107931908728,0.5550412185008625,0.5683021531944935,0.012541356496596382,,600,elasticnet,,0.7,squared_hinge,,,,,
SGDClassifier,0.5267369952710077,0.5550267722949789,0.5858730727859448,0.02420978831163315,,200,l2,,0.6,squared_hinge,,,,,
SGDClassifier,0.44611764705882356,0.5547670455688855,0.615020297699594,0.07697907328899362,,100,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.5384896023349143,0.5545226802527027,0.5753326141675656,0.0154156986032164,,400,elasticnet,,1.0,squared_hinge,,,,,
SGDClassifier,0.5282743524261219,0.5543917429439116,0.5874026893135172,0.02462628527920129,,200,l2,,0.7,squared_hinge,,,,,
SGDClassifier,0.5428261655222262,0.5543602511678382,0.5625000000000001,0.00838276336964005,,500,elasticnet,,0.9,squared_hinge,,,,,
SGDClassifier,0.5405990617105738,0.5540068621787942,0.5807829181494663,0.018933537633161267,,100,l2,,0.8,squared_hinge,,,,,
SGDClassifier,0.5352727272727273,0.5536217863551129,0.5885286783042394,0.024693730000412334,,200,elasticnet,,0.5,squared_hinge,,,,,
SGDClassifier,0.441742654508612,0.5531813622526741,0.7323943661971831,0.1279703632251715,,700,l2,,0.4,perceptron,,,,,
SGDClassifier,0.5288888888888889,0.5525390075929243,0.5981767180925667,0.03227787130183966,,300,l2,,0.4,squared_hinge,,,,,
SGDClassifier,0.5291713117800075,0.5523493352843216,0.575853572685674,0.019059349104768256,,700,l2,,0.4,squared_hinge,,,,,
SGDClassifier,0.5271428571428571,0.5521784043081511,0.5865144488048519,0.025114682453076347,,700,elasticnet,,1.0,squared_hinge,,,,,
SGDClassifier,0.5421033610408384,0.5521473288268007,0.558188892819243,0.007150781320634513,,100,l2,,1.0,squared_hinge,,,,,
SGDClassifier,0.5283291230602671,0.5515465722516922,0.564321250888415,0.016444794699094507,,300,l2,,0.5,squared_hinge,,,,,
SGDClassifier,0.5357142857142857,0.5514368735895742,0.5786254048218783,0.01930357356495115,,600,elasticnet,,1.0,squared_hinge,,,,,
SGDClassifier,0.5342515404131932,0.5511866793666896,0.5765765765765766,0.01828413473366873,,500,l2,,0.8,squared_hinge,,,,,
SGDClassifier,0.52681503101058,0.5510214525131955,0.5717299578059072,0.01850250839960228,,100,elasticnet,,0.7,squared_hinge,,,,,
SVC,0.5451327433628319,0.5509614458275287,0.5549174443646806,0.004208353472485891,10,,,,,,sigmoid,,,,
SGDClassifier,0.5342565597667639,0.5509275988363432,0.5811481218993622,0.021407102204255936,,600,elasticnet,,0.6,squared_hinge,,,,,
SGDClassifier,0.43373493975903615,0.55065289728243,0.6115132712857635,0.08269672824115902,,600,elasticnet,,0.2,log,,,,,
SGDClassifier,0.5302530253025302,0.5501261060075429,0.5734922354640665,0.0178242973874372,,600,l2,,1.0,squared_hinge,,,,,
SGDClassifier,0.5324305060584462,0.5497960407676264,0.5725574712643678,0.01682022795469741,,200,l2,,1.0,squared_hinge,,,,,
SGDClassifier,0.532557293561295,0.5494843513673505,0.5688008489564911,0.014892523712227858,,300,elasticnet,,0.7,squared_hinge,,,,,
SGDClassifier,0.5342515404131932,0.5478827328290948,0.5657285358033487,0.013191474931861572,,300,elasticnet,,0.8,squared_hinge,,,,,
SGDClassifier,0.523032281465361,0.5470182025311893,0.5633404104741685,0.017325043341353513,,300,l2,,0.6,squared_hinge,,,,,
SGDClassifier,0.5310936383130808,0.5462992103511842,0.5669691470054445,0.01514722177997664,,300,l2,,1.0,squared_hinge,,,,,
SGDClassifier,0.533481317055124,0.5461820029280968,0.5659025787965616,0.014136093163442946,,700,elasticnet,,0.6,squared_hinge,,,,,
SGDClassifier,0.5232516861909833,0.5461298875896861,0.5658777817025786,0.017542237075481748,,500,l2,,1.0,squared_hinge,,,,,
SGDClassifier,0.518001469507715,0.545926226898693,0.5732484076433121,0.022558492374280044,,300,elasticnet,,0.5,squared_hinge,,,,,
SGDClassifier,0.5311594202898551,0.5449815485346318,0.5599128540305011,0.01176471259317983,,700,elasticnet,,0.9,squared_hinge,,,,,
SGDClassifier,0.524187725631769,0.544865005417316,0.5632306057385761,0.0160227862374772,,400,l2,,0.6,squared_hinge,,,,,
SGDClassifier,0.5284377249820015,0.5447593421633489,0.5697800216372161,0.0179638829647861,,700,l2,,1.0,squared_hinge,,,,,
SGDClassifier,0.5421428571428571,0.5439737454132547,0.5458483754512635,0.0015130876798033499,,300,elasticnet,,1.0,squared_hinge,,,,,
SGDClassifier,0.5298107818636202,0.5438821951892994,0.5682148040638606,0.017275924111480278,,400,l2,,1.0,squared_hinge,,,,,
SGDClassifier,0.5341032118368819,0.5437063626169159,0.5556353194544149,0.008942965390963698,,500,elasticnet,,0.7,squared_hinge,,,,,
SGDClassifier,0.5341308937368051,0.5426072672280311,0.5535396655994308,0.008111684985783844,,100,l2,,0.7,squared_hinge,,,,,
SGDClassifier,0.5250270075621175,0.5416575456750392,0.5520200214515553,0.011877770660598053,,500,l2,,0.7,squared_hinge,,,,,
SGDClassifier,0.5281664872622892,0.5396849685738729,0.5578424414478353,0.01299288833502543,,700,l2,,0.7,squared_hinge,,,,,
SGDClassifier,0.5314431115957834,0.5389348704249989,0.5503021685033772,0.008172346061151074,,400,elasticnet,,0.9,squared_hinge,,,,,
SGDClassifier,0.5308823529411765,0.5383577351228136,0.551523947750363,0.009338380389187804,,200,elasticnet,,1.0,squared_hinge,,,,,
SGDClassifier,0.5294748124330118,0.5378152181798699,0.54253037884203,0.005914319065238529,,600,l2,,0.9,squared_hinge,,,,,
SGDClassifier,0.38795656465942746,0.5373950975389896,0.6262626262626262,0.10629857213700708,,500,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.5222063037249284,0.5367206691918135,0.5488505747126438,0.011007377254746254,,700,l2,,0.8,squared_hinge,,,,,
SGDClassifier,0.5251157819736374,0.5354306093832278,0.5461760461760462,0.00860320678195088,,700,l2,,0.9,squared_hinge,,,,,
SGDClassifier,0.5237919586868315,0.5343477958459518,0.547798066595059,0.010011880062555635,,400,l2,,0.5,squared_hinge,,,,,
SGDClassifier,0.518918918918919,0.534278840341479,0.5553565030455034,0.015415226417772846,,100,l2,,0.9,squared_hinge,,,,,
SGDClassifier,0.5274095306341813,0.5326226022022212,0.5383218307301126,0.004468171496867213,,300,l2,,0.7,squared_hinge,,,,,
SGDClassifier,0.5243204577968527,0.5309976896306802,0.5374001452432825,0.005343293765889266,,500,l2,,0.9,squared_hinge,,,,,
SGDClassifier,0.5236547490068617,0.5261587404905403,0.5284671532846715,0.001969517199912103,,700,l2,,0.6,squared_hinge,,,,,
SGDClassifier,0.5079482439926063,0.5240175154351184,0.5356371490280777,0.011733664481879175,,600,l2,,0.7,squared_hinge,,,,,
SGDClassifier,0.5071161048689138,0.5189466295858782,0.5248802064135644,0.008365457617640591,,200,l2,,0.4,squared_hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,300,l1,,0.7,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,500,l1,,0.2,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,400,l1,,0.3,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,600,elasticnet,,0.8,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,200,elasticnet,,0.3,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,300,elasticnet,,0.3,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,700,elasticnet,,0.2,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,300,elasticnet,,0.8,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,300,l1,,0.3,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,700,l1,,0.9,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,600,l1,,0.9,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,400,l1,,0.3,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,600,l1,,0.3,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,200,elasticnet,,0.7,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,300,elasticnet,,0.9,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,300,l1,,0.9,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,500,l1,,0.3,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,300,l1,,0.9,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,200,elasticnet,,0.9,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,100,l1,,0.9,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,500,l1,,0.8,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,500,l1,,0.8,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,700,l1,,0.8,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,100,l1,,0.3,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,200,l1,,0.8,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,500,elasticnet,,0.9,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,500,elasticnet,,0.8,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,400,elasticnet,,0.8,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,100,l1,,0.8,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,300,l1,,0.2,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,700,l1,,0.4,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,500,l1,,1.0,log,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,300,elasticnet,,1.0,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,400,l1,,0.7,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,400,l1,,0.1,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,500,elasticnet,,0.4,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,300,elasticnet,,0.7,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,200,elasticnet,,0.8,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,300,l1,,0.7,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,700,l1,,0.5,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,100,elasticnet,,0.7,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,500,l1,,0.4,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,700,elasticnet,,0.5,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,100,l1,,0.2,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,700,l1,,0.6,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,200,l1,,0.2,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,300,l1,,0.6,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,600,elasticnet,,0.6,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,400,l1,,0.6,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,400,l1,,0.2,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,500,elasticnet,,0.6,hinge,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.313307836799884,,300,l1,,0.6,perceptron,,,,,
SGDClassifier,0.0,0.44308415482085434,0.664783427495292,0.31330783679988405,,200,elasticnet,,0.6,perceptron,,,,,
